synthetic_name,source_anchor,true_category,anchor_predicted_category,anchor_strength,perturb_radius_scaled,trust_radius_scaled,source_title,nearest_anchor,nearest_anchor_true_category,nearest_anchor_distance_scaled,nearest_real_distance_scaled,same_true_category_neighborhood,source_anchor_is_nearest,within_real_manifold_threshold,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19
ag27_perturb_022,ag27,Low-subsonic,Supersonic,strong,0.24383575,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.24383575,0.24383575,True,True,True,0.09805735817,0.3334640948,-0.3330290595,1.077485488,-1.085481329,1.397402131,-0.785438559,0.5897080622,-0.02260376595,0.1575363179,0.09816006424,-0.3586065584,0.6378771163,-0.9018743293,0.9757297045,-0.6107555803,0.4060306465,-0.07999602815,0.08703231423
ag27_perturb_023,ag27,Low-subsonic,Supersonic,strong,0.26608842,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.26608842,0.26608842,True,True,True,0.09519508921,0.3559149301,-0.3354746024,1.041575903,-1.118002548,1.40188378,-0.8336719819,0.5962216692,-0.05410410483,0.1740454304,0.08113325528,-0.3454193443,0.6471432788,-0.8775797404,0.8388927514,-0.6434458577,0.4093757902,-0.07962339605,0.07413030198
ag27_perturb_024,ag27,Low-subsonic,Supersonic,strong,0.29260970,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29260970,0.29260970,True,True,True,0.08906537536,0.3293261724,-0.3172865571,1.028198371,-1.002702459,1.358995674,-0.7536012519,0.6390591314,-0.03939311176,0.1592643839,0.07620421876,-0.3852663235,0.6636958713,-0.9952156381,0.957134684,-0.6795478911,0.4214007006,-0.08733728034,0.08449705793
ag27_perturb_025,ag27,Low-subsonic,Supersonic,strong,0.29465173,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29465173,0.29465173,True,True,True,0.106104111,0.2990119412,-0.3296872702,1.00306327,-1.201582623,1.342682474,-0.712403905,0.5841768799,-0.05348601319,0.15389868,0.09677733787,-0.3790483443,0.645850912,-0.9206633764,0.9391545291,-0.6218460727,0.3637842547,-0.08946777075,0.07093466398
ag27_perturb_026,ag27,Low-subsonic,Supersonic,strong,0.25639614,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.25639614,0.25639614,True,True,True,0.09586085681,0.3440700896,-0.3155903006,1.027924019,-1.07480479,1.359663935,-0.8171981833,0.6359856946,-0.04191940132,0.1749024409,0.07926795331,-0.3458306427,0.6483612538,-0.8611336437,0.9623662615,-0.5868724579,0.4284047058,-0.1111852474,0.0870232152
ag27_perturb_027,ag27,Low-subsonic,Supersonic,strong,0.29839498,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29839498,0.29839498,True,True,True,0.09576517501,0.3177228461,-0.3359885425,1.053451741,-1.142284794,1.396108343,-0.7865003823,0.5951410674,-0.04852242664,0.1881084383,0.07909608356,-0.3677262028,0.5836879464,-0.9398188901,0.8245229239,-0.6995536895,0.4215214009,-0.1135146789,0.07582826131
ag27_perturb_028,ag27,Low-subsonic,Supersonic,strong,0.29104399,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29104399,0.29104399,True,True,True,0.09819524275,0.3076103222,-0.335051965,1.023481722,-1.189444979,1.36918296,-0.7377389383,0.6202393353,-0.04417445704,0.1681765603,0.09935272947,-0.3401237046,0.7143953002,-0.9414229283,1.029370178,-0.6877266066,0.3999233689,-0.1092658825,0.08110834688
ag27_perturb_029,ag27,Low-subsonic,Supersonic,strong,0.29118146,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29118146,0.29118146,True,True,True,0.10360854,0.3271472596,-0.3613928046,1.048916742,-1.210997728,1.257692194,-0.7893626732,0.6074180273,-0.08197912195,0.1794599503,0.0897272894,-0.3605977759,0.7021961834,-0.9086065106,0.9723572312,-0.6632544545,0.4245505644,-0.1047917838,0.08777539299
ag27_perturb_030,ag27,Low-subsonic,Supersonic,strong,0.29520277,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.29520277,0.29520277,True,True,True,0.09296488369,0.3367834264,-0.2879304302,1.040525041,-1.083176025,1.34039419,-0.7128526454,0.60637068,-0.07327441238,0.156121634,0.08017597856,-0.3542988481,0.5477278563,-0.8648251425,0.913385489,-0.6860072036,0.4093164046,-0.1038320675,0.06707985438
ag27_perturb_031,ag27,Low-subsonic,Supersonic,strong,0.28675874,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28675874,0.28675874,True,True,True,0.09179452879,0.3304131963,-0.3055475059,0.9663283847,-1.074099623,1.385608954,-0.7639812135,0.6345039058,-0.09552715998,0.1708668416,0.08880024956,-0.3618857188,0.659574066,-0.870888441,0.8935048937,-0.6561018622,0.4254713732,-0.1076667226,0.09775786234
ag27_perturb_032,ag27,Low-subsonic,Supersonic,strong,0.28681555,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28681555,0.28681555,True,True,True,0.1031636144,0.3064485696,-0.3388621256,1.042007548,-1.129040783,1.344936311,-0.7763792945,0.5902475232,-0.04644834618,0.1737693883,0.06362517935,-0.330181307,0.6218817713,-0.8683156445,1.01966515,-0.6755718598,0.4285310663,-0.1038409447,0.07370843101
ag27_perturb_033,ag27,Low-subsonic,Supersonic,strong,0.28790860,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28790860,0.28790860,True,True,True,0.1112801263,0.3115017354,-0.3484148454,1.077449101,-1.092250236,1.45562457,-0.7702168225,0.6417965443,-0.07308040233,0.1499691946,0.07464673803,-0.3772679313,0.6296902573,-0.9359439345,0.9652857223,-0.636586276,0.3932079088,-0.1062926736,0.06176964203
ag27_perturb_034,ag27,Low-subsonic,Supersonic,strong,0.28790190,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28790190,0.28790190,True,True,True,0.09065239893,0.3256278816,-0.3174185217,0.983174326,-1.12455972,1.359198786,-0.8160544437,0.6213739261,-0.06298768973,0.1393912072,0.07894880881,-0.3597819882,0.6987522409,-0.8728428499,0.9531471527,-0.6721039537,0.3947553647,-0.08025091872,0.1052356106
ag27_perturb_035,ag27,Low-subsonic,Supersonic,strong,0.28608651,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28608651,0.28608651,True,True,True,0.1028001448,0.3421680107,-0.323942743,1.065770587,-1.026846116,1.469159518,-0.7041921464,0.5936101975,-0.061033524,0.1555922816,0.07564942405,-0.3613999325,0.6471190542,-0.9559647037,0.8692635572,-0.6952395408,0.4168672368,-0.1064549364,0.08960215731
ag27_perturb_036,ag27,Low-subsonic,Supersonic,strong,0.26707053,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.26707053,0.26707053,True,True,True,0.0902316242,0.3297095489,-0.3291574602,1.103349147,-1.010051665,1.364656373,-0.7712246025,0.6116362626,-0.0552400249,0.1616857831,0.1098123921,-0.3788470067,0.6180805505,-0.8459126186,0.9890504736,-0.6917395866,0.3886916661,-0.09309946049,0.09221782921
ag27_perturb_037,ag27,Low-subsonic,Supersonic,strong,0.28275264,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28275264,0.28275264,True,True,True,0.09396766449,0.3126460403,-0.338520178,0.9564656115,-1.119540998,1.399714587,-0.7806333085,0.6104241701,-0.04981438657,0.1659117393,0.1049043899,-0.3603600534,0.6789476484,-0.8462789138,0.8851360142,-0.6868880272,0.4371599307,-0.0741725641,0.09214827741
ag27_perturb_038,ag27,Low-subsonic,Supersonic,strong,0.28296576,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28296576,0.28296576,True,True,True,0.09163279118,0.3060472248,-0.3520117582,1.015693466,-1.044593458,1.395452053,-0.7577701054,0.5989955899,-0.06955184039,0.188652167,0.08843646342,-0.3750861257,0.6134330661,-0.9468658769,0.9153502812,-0.6475900697,0.3556519442,-0.08461000263,0.06657277067
ag27_perturb_039,ag27,Low-subsonic,Supersonic,strong,0.28555173,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.28555173,0.28555173,True,True,True,0.09080488313,0.3317020357,-0.3162441148,1.071854662,-1.087283196,1.391808929,-0.844807764,0.5901042491,-0.05912002785,0.1680243139,0.1029199759,-0.3456298375,0.6926733682,-0.8266069747,1.002515668,-0.6081361318,0.3896795037,-0.09302886817,0.05698978775
ag27_perturb_040,ag27,Low-subsonic,Supersonic,strong,0.26717673,0.29881932,UIUC Airfoil Coordinates Database,ag27,Low-subsonic,0.26717673,0.26717673,True,True,True,0.1010035163,0.3346844287,-0.3739653747,0.9849690722,-1.099714358,1.49380889,-0.751469796,0.5817802204,-0.0678275245,0.1857706211,0.0854097098,-0.3654839645,0.6330999351,-0.8637271057,0.9555190568,-0.6636491023,0.414746123,-0.08402447656,0.07369516083
e423_perturb_001,e423,Low-subsonic,Low-subsonic,strong,0.28600020,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28600020,0.28600020,True,True,True,0.2070546995,0.6677480374,-0.4391199775,1.884753395,-1.450720015,2.237173468,-0.9129757496,1.060275786,0.2117163411,0.6225321171,0.3741350305,-0.9810704776,2.154716941,-2.682538005,2.907664664,-1.942558638,1.386320095,-0.3033958428,0.3833935777
e423_perturb_002,e423,Low-subsonic,Low-subsonic,strong,0.28425494,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28425494,0.28425494,True,True,True,0.2231366882,0.6725955915,-0.4505222506,1.930189911,-1.589858923,2.418325182,-0.9200640402,1.035771543,0.2577259029,0.637886488,0.3784240181,-1.003639745,2.111468968,-2.64635229,2.954678512,-2.013301452,1.445538666,-0.2768973831,0.3818456548
e423_perturb_003,e423,Low-subsonic,Low-subsonic,strong,0.27960131,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.27960131,0.27960131,True,True,True,0.2144750238,0.6693466923,-0.4458608053,1.935257898,-1.61936543,2.470918239,-0.8526089472,1.018226635,0.2171342625,0.6202574982,0.3751102241,-0.9942811861,2.085781772,-2.65482282,3.091028598,-1.978738364,1.385754431,-0.2710893296,0.3810760885
e423_perturb_004,e423,Low-subsonic,Low-subsonic,strong,0.28595545,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28595545,0.28595545,True,True,True,0.2170641096,0.6888233446,-0.482596933,1.89276883,-1.497645204,2.349178241,-0.9760784028,1.025469862,0.2126080412,0.6404309373,0.3702312384,-0.9991147153,2.103659114,-2.739148852,2.943161142,-2.01997642,1.3452744,-0.2868558543,0.3644242021
e423_perturb_005,e423,Low-subsonic,Low-subsonic,strong,0.27840345,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.27840345,0.27840345,True,True,True,0.2151513447,0.6586443025,-0.4401461898,1.90490723,-1.451828616,2.39998265,-0.9529204174,1.061481298,0.2068703662,0.6263493028,0.361682388,-1.014273471,2.062078505,-2.679802699,2.917136754,-1.957729558,1.370052035,-0.2887635684,0.3751558031
e423_perturb_006,e423,Low-subsonic,Low-subsonic,strong,0.29527570,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29527570,0.29527570,True,True,True,0.2132912114,0.6555698229,-0.4709941448,1.801293866,-1.578046119,2.370669585,-0.9297487584,1.092537786,0.2082032959,0.6196319323,0.3654614982,-0.9850955853,2.129580996,-2.661182791,2.975745214,-1.956824832,1.384222428,-0.2702308208,0.3765296959
e423_perturb_007,e423,Low-subsonic,Low-subsonic,strong,0.27842763,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.27842763,0.27842763,True,True,True,0.2093052584,0.6960754433,-0.4231994169,1.854583991,-1.552473294,2.399747081,-0.8819150181,0.9926367425,0.2412179749,0.6399756731,0.36107209,-0.9868195495,2.154364712,-2.625369048,2.993681601,-1.990102327,1.432500967,-0.2842935949,0.3762699215
e423_perturb_008,e423,Low-subsonic,Low-subsonic,strong,0.29846522,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29846522,0.29846522,True,True,True,0.2258029669,0.6634143255,-0.4259039978,1.816979627,-1.496519902,2.244585379,-0.8704255527,0.9791800437,0.228023578,0.6130470605,0.3782141378,-0.9956506702,2.09047395,-2.589452658,2.992328061,-1.971038459,1.381171275,-0.2954046033,0.367956364
e423_perturb_009,e423,Low-subsonic,Low-subsonic,strong,0.28819786,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28819786,0.28819786,True,True,True,0.2173676607,0.6595080751,-0.4166667451,1.957853119,-1.426271741,2.278173143,-0.9435817597,1.08503244,0.2304673435,0.6025392757,0.3717358608,-0.9911483669,2.168513113,-2.66688394,3.018952925,-1.945373259,1.36662663,-0.2794615724,0.3702265265
e423_perturb_010,e423,Low-subsonic,Low-subsonic,strong,0.29592084,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29592084,0.29592084,True,True,True,0.2277535865,0.6989658824,-0.4203310099,1.888258353,-1.448282625,2.422942817,-0.9613367498,1.048565729,0.2135782399,0.6256038336,0.3922033708,-0.9852655012,2.124960226,-2.696217058,2.995516673,-2.010676369,1.420181681,-0.2888595043,0.3902526143
e423_perturb_011,e423,Low-subsonic,Low-subsonic,strong,0.22756471,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.22756471,0.22756471,True,True,True,0.2166357795,0.6798307344,-0.4323166054,1.931670128,-1.462794542,2.281943045,-0.8680368955,1.059427187,0.2270089524,0.6413442729,0.3445965298,-0.9829233758,2.125612786,-2.668256847,3.00848598,-1.944486062,1.387886825,-0.2876075101,0.3821880394
e423_perturb_012,e423,Low-subsonic,Low-subsonic,strong,0.27483508,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.27483508,0.27483508,True,True,True,0.21316002,0.6806766332,-0.4266139282,1.86992592,-1.573798637,2.290011634,-0.9435337668,1.087091342,0.21455197,0.6173092235,0.3911349977,-0.9606729383,2.128639548,-2.718806398,2.964939235,-2.019839744,1.386989507,-0.2862955339,0.3891732276
e423_perturb_013,e423,Low-subsonic,Low-subsonic,strong,0.28925181,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28925181,0.28925181,True,True,True,0.2263690165,0.6728637154,-0.4236361194,1.900119584,-1.546941804,2.448537587,-0.8825279273,1.028655648,0.2151697775,0.6579586251,0.3613015298,-0.9743291465,2.19052012,-2.702824151,2.948706583,-2.040402896,1.3806913,-0.2889810982,0.3703201126
e423_perturb_014,e423,Low-subsonic,Low-subsonic,strong,0.23564399,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.23564399,0.23564399,True,True,True,0.2250070606,0.6734856002,-0.4014174483,1.907130335,-1.526602141,2.444060234,-0.9521048078,1.040778134,0.2155533954,0.6450532055,0.3768062911,-0.9829157968,2.145245857,-2.610249359,2.965153357,-1.969882784,1.380526396,-0.295594391,0.3767885352
e423_perturb_015,e423,Low-subsonic,Low-subsonic,strong,0.28974889,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28974889,0.28974889,True,True,True,0.2080400351,0.7012152689,-0.4590684376,1.95038569,-1.587649639,2.36333521,-0.8743474291,1.030344288,0.2098354333,0.6316931131,0.3774809445,-0.9608101682,2.11590087,-2.685753969,3.020593118,-1.9371088,1.359288845,-0.2909862361,0.3763428336
e423_perturb_016,e423,Low-subsonic,Low-subsonic,strong,0.26073735,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.26073735,0.26073735,True,True,True,0.2200376484,0.6772919247,-0.4415847104,1.945009883,-1.583944242,2.380074908,-0.9307297737,1.082333147,0.228362164,0.5979978219,0.3644191486,-0.9866591234,2.154491897,-2.701054005,2.935318803,-1.99138514,1.354837829,-0.2782919904,0.3914657967
e423_perturb_017,e423,Low-subsonic,Low-subsonic,strong,0.29226024,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29226024,0.29226024,True,True,True,0.2218533201,0.6853485978,-0.4441184178,1.930337162,-1.551493409,2.260055833,-0.9613891225,1.079817253,0.2305229589,0.6129700796,0.3498951911,-0.980080488,2.032788478,-2.615500473,2.967768302,-1.967192891,1.396634638,-0.2744456873,0.3713326764
e423_perturb_018,e423,Low-subsonic,Low-subsonic,strong,0.29008644,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29008644,0.29008644,True,True,True,0.2337796592,0.6710345872,-0.4240654689,1.939859881,-1.459027282,2.363004715,-0.9009376111,1.067894643,0.2393659096,0.6359533467,0.3865848968,-0.9976866891,2.117201289,-2.678145556,2.905313094,-1.998596668,1.439001946,-0.2849539819,0.381075907
e423_perturb_019,e423,Low-subsonic,Low-subsonic,strong,0.29830174,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29830174,0.29830174,True,True,True,0.2138738008,0.6795210793,-0.4618417755,1.783751361,-1.533078824,2.304676466,-0.9477902765,1.016755172,0.2522501123,0.6300413528,0.3643949666,-1.003477333,2.075550066,-2.628566891,2.95229974,-2.014672809,1.342873142,-0.2831800908,0.3765515672
e423_perturb_020,e423,Low-subsonic,Low-subsonic,strong,0.28717320,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28717320,0.28717320,True,True,True,0.2277030288,0.6548752745,-0.4492723775,1.897333082,-1.581426963,2.421758419,-0.9106686292,1.036520526,0.2518379339,0.6301613216,0.3747959534,-0.9986999886,2.108045269,-2.674940595,2.972636089,-2.040590351,1.411307832,-0.2843898647,0.3547002251
e423_perturb_021,e423,Low-subsonic,Low-subsonic,strong,0.27724358,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.27724358,0.27724358,True,True,True,0.2171464066,0.6770717079,-0.4165481292,1.932568903,-1.627679211,2.287638969,-0.9448230214,1.020132708,0.2030449238,0.647014159,0.3595748847,-1.007643618,2.149822941,-2.691530376,2.948662045,-1.985566196,1.373957021,-0.3055043885,0.378598979
e423_perturb_022,e423,Low-subsonic,Low-subsonic,strong,0.29431561,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29431561,0.29431561,True,True,True,0.22229391,0.6559877207,-0.421193534,1.862488812,-1.552677144,2.366624377,-0.8834282393,1.050369603,0.2095090139,0.6212910997,0.3629115726,-1.009558081,2.181303649,-2.687501296,3.015619704,-1.948050603,1.333250133,-0.2984067555,0.3898126393
e423_perturb_023,e423,Low-subsonic,Low-subsonic,strong,0.29362568,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29362568,0.29362568,True,True,True,0.2186946392,0.6749727911,-0.4451164467,1.902195394,-1.459165034,2.36645734,-0.8030989859,1.042513149,0.1996532006,0.6196945866,0.3785230492,-1.018191338,2.115571204,-2.62179361,2.997264029,-1.994191079,1.395913199,-0.2671646399,0.3881508508
e423_perturb_024,e423,Low-subsonic,Low-subsonic,strong,0.24856341,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.24856341,0.24856341,True,True,True,0.2134407572,0.6713080246,-0.4542830422,1.893000254,-1.615808894,2.268310029,-0.8636731811,1.039040838,0.2293151818,0.6104875933,0.3749901999,-1.003538199,2.113361466,-2.631958576,2.942273222,-2.002438029,1.387985756,-0.3012038542,0.3910769281
e423_perturb_025,e423,Low-subsonic,Low-subsonic,strong,0.29185157,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29185157,0.29185157,True,True,True,0.2059393142,0.691604011,-0.4210802769,1.919367835,-1.543962863,2.2773836,-0.9110295946,1.009701748,0.2446753079,0.6230252122,0.3586316427,-1.008756422,2.139536319,-2.667513885,2.983766186,-1.927484804,1.374565921,-0.2994909309,0.3861482786
e423_perturb_026,e423,Low-subsonic,Low-subsonic,strong,0.28661856,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28661856,0.28661856,True,True,True,0.2210031733,0.6922217966,-0.4246838182,1.943947239,-1.446701135,2.241990498,-0.9140278019,1.041510219,0.2596216456,0.6318996816,0.3705030545,-0.9961868257,2.103740762,-2.604096645,3.012072998,-1.991933315,1.408750874,-0.2712447455,0.3612710941
e423_perturb_027,e423,Low-subsonic,Low-subsonic,strong,0.29421807,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29421807,0.29421807,True,True,True,0.217213297,0.6898168684,-0.4301987805,1.848714818,-1.581900887,2.264154553,-0.9204076601,1.000444907,0.2319817767,0.6306355383,0.3816107801,-0.9531098238,2.074309756,-2.621047503,2.895430714,-1.994702364,1.389414599,-0.2833403802,0.3929122093
e423_perturb_028,e423,Low-subsonic,Low-subsonic,strong,0.29749463,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29749463,0.29749463,True,True,True,0.2098499858,0.6768467777,-0.455816552,1.9298818,-1.497869963,2.44743073,-0.8295551009,1.066820347,0.1991109295,0.6482829832,0.3818702546,-0.982404422,2.133811346,-2.650287899,2.986894242,-2.011700303,1.422552954,-0.2732714303,0.3750651875
e423_perturb_029,e423,Low-subsonic,Low-subsonic,strong,0.29074596,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.29074596,0.29074596,True,True,True,0.2118918983,0.678584403,-0.4527324067,1.946827263,-1.468999893,2.298656498,-0.8740728261,1.101512528,0.2082840537,0.6276696159,0.3614315089,-0.9648538816,2.137567552,-2.651114535,2.915868371,-1.963965046,1.432835338,-0.280630175,0.3748969445
e423_perturb_030,e423,Low-subsonic,Low-subsonic,strong,0.28883769,0.29881932,UIUC Airfoil Coordinates Database,e423,Low-subsonic,0.28883769,0.28883769,True,True,True,0.2135937317,0.6722949982,-0.4065120215,1.902357521,-1.55242058,2.414376981,-1.0158378,1.038702304,0.2201506326,0.6197207675,0.3803213083,-0.992231944,2.112366971,-2.679758648,3.00422052,-2.04434731,1.405686061,-0.2966875225,0.3577475117
