name,category,Ma=2.0 阻力系数,Ma=2.0 升力系数,Ma=1.5 阻力系数,Ma=1.5 升力系数,Ma=0.734 阻力系数,Ma=0.734 新阻力系数,Ma=0.734 升力系数,Ma=0.25 阻力系数,Ma=0.25 升力系数,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11,Mode 12,Mode 13,Mode 14,Mode 15,Mode 16,Mode 17,Mode 18,Mode 19,Ma=0.734，α=2.832，Re=6.5E+6
goe796,,0.1,0.12,0.12342289,0.117132163,0.046012549,0.046224901,0.666876671,0.009906389,0.693353711,0.158922163,0.360949347,-0.084325577,0.885327769,-0.707789329,1.315156625,-0.561734609,0.680030586,0.119405414,0.268019424,-0.091008146,-0.040978251,-0.11788975,0.015457001,-0.099034679,-0.043246404,-0.019647191,-0.073308962,-0.058690834,
goe797,,0.1,0.12,0.179660926,0.088990964,0.061368819,0.061683417,0.416046412,0.011418703,0.818629879,0.212005308,0.457686943,-0.050113116,1.056614988,-0.775667904,1.586680123,-0.63267873,0.852946744,0.168454873,0.362312191,-0.131210275,-0.033234873,-0.194043258,0.087247094,-0.223193856,0.057570525,-0.117131031,-0.029374272,-0.054715744,
goe798,,0.1,0.12,0.239915492,0.058766114,0.079719714,0.080036145,0.118567683,0.013408786,0.844354684,0.265920995,0.569518974,-0.045958422,1.274840781,-0.892267111,1.895128826,-0.717865466,1.023024699,0.227486989,0.449235585,-0.162542192,-0.033660853,-0.276689248,0.155902811,-0.325201655,0.084137423,-0.14999761,-0.048941049,-0.115600791,
goe801,,0.1,0.12,0.142376527,0.135585362,0.068416053,0.069359037,0.783470153,0.010265947,0.948545127,0.171673681,0.502004406,-0.281851746,1.295429799,-1.06347638,1.572007803,-0.6524536,0.779303019,0.080835389,0.29159646,0.246478048,-0.5201246,0.91627251,-1.00633042,0.967931994,-0.587906429,0.393523359,-0.097373106,0.066437882,
goe802,,0.1,0.12,0.142585291,0.135287304,0.068416053,0.069290748,0.77970327,0.010271152,0.949242126,0.171673681,0.502004406,-0.281851746,1.295429799,-1.06E+00,1.572007803,-0.6524536,0.779303019,0.080835389,0.29159646,0.246478048,-0.5201246,0.91627251,-1.00633042,0.967931994,-0.587906429,0.393523359,-0.097373106,0.066437882,
goe803h,,0.1,0.12,0.1,0.12,0.077602037,0.077747293,1.020109612,0.009982357,1.090907282,0.166317671,0.348536943,0.055185954,0.519052343,-0.181978198,0.771565017,-0.267567049,0.604067968,-0.005827955,0.378861015,0.314647224,-0.385199313,0.759243743,-0.540640001,0.555204357,-0.010839308,0.164044742,0.218607224,0.151490146,
goe804,,0.1,0.12,0.118268085,0.145479292,0.063115785,0.063951927,1.176075099,0.010928939,1.268517346,0.090304206,0.356913535,-0.223953791,1.024931638,-0.901854528,1.494756472,-0.723751579,0.967072315,0.062791576,0.544766094,0.13997107,-0.189218741,0.563132927,-0.670043341,0.898201575,-0.452219244,0.396071576,0.044217194,0.416483766,
goe81,,0.1,0.12,0.134522342,0.148006227,0.069393054,0.069680761,0.858826845,0.009983412,0.972724753,0.151791159,0.427406552,-0.186084289,1.117518821,-1.002095889,1.648664356,-0.889026071,0.966322707,-0.098963706,0.371310038,0.305157209,-0.49603074,1.023220539,-1.076028602,1.031540909,-0.496973146,0.299332043,0.011909872,0.077670304,
goe92,,0.1,0.12,0.125598707,0.14900982,0.06978605,0.068854054,0.739317957,0.009766761,0.86859126,0.097316389,0.592287015,-0.39315864,1.385080072,-1.25037055,1.721004117,-0.930958327,0.966388152,-0.139060699,0.317983816,0.265063213,-0.556997757,1.086683582,-1.386321812,1.423943736,-0.949496371,0.530959283,-0.148197775,0.054392632,
gu255118,,0.1,0.12,0.229167401,0.043185635,0.077096443,0.080265294,0.100288965,0.013863128,0.923894463,0.176479049,0.592551719,-0.225479548,1.599263811,-1.301594193,2.546679288,-1.122602539,1.257413305,0.046392921,0.444506233,0.08762881,-0.519349912,0.719609512,-1.178374067,1.024237505,-0.875032037,0.372855857,-0.212513152,-0.066116402,
hh02,,0.1,0.12,0.090352759,0.144093364,0.031714016,0.034451508,0.705636115,0.008653575,0.408899425,0.127674375,0.336149377,-0.244920168,1.036959145,-1.201900122,1.893811347,-1.518034697,1.411220215,-0.661871197,0.039703814,0.037423404,-0.383491117,0.535444127,-0.957676306,0.934712601,-0.937966677,0.700755441,-0.449214715,0.008021094,
hobie,,0.1,0.12,0.094691435,0.130332485,0.05266673,0.052111877,0.935295685,0.009119138,0.783487631,0.122023843,0.247890413,0.109052492,0.346366351,0.053104035,0.310353553,0.179041213,0.178866816,0.215620259,0.204337469,0.001899276,-0.144929681,0.130088343,-0.070625464,0.020465523,0.065099564,0.031992086,0.046787547,0.058337028,
hobiesm,,0.1,0.12,0.094532314,0.129664522,0.050144505,0.05080087,0.921384184,0.009098086,0.767566583,0.101581813,0.253894413,0.114170561,0.298133432,0.138658683,0.223671575,0.218043001,0.197830468,0.172166198,0.21047696,-0.080983619,0.007583755,-0.086021785,0.110761419,-0.072673855,0.087332492,0.01562112,0.061061354,0.047070835,
hq1010,,0.073379092,0.091393531,0.083618599,0.154612227,0.023921723,0.025692148,0.743835372,0.008683329,0.471351779,0.109440689,0.251999409,-0.07747459,0.540777259,-0.347655817,0.655124469,-0.191660815,0.317459776,0.060647182,0.123108955,-0.099522539,-0.140976622,-0.006394864,-0.272417815,0.083669556,-0.254262582,0.034850153,-0.075032958,-0.017244887,
hq1012,,0.094950436,0.089334684,0.105365326,0.150404255,0.03070321,0.031843648,0.702587211,0.009063989,0.472873858,0.131819492,0.286068348,-0.071238822,0.601423369,-0.371278603,0.736648052,-2.05E-01,0.350857625,0.07587224,0.134808564,-0.133874635,-0.147320691,-0.067324617,-0.247092567,-0.001924469,-0.233817921,-0.006611206,-0.085570343,-0.029948778,
hq108,,0.053843083,0.094197492,0.063717921,0.157804573,0.01793688,0.019894261,0.746849584,0.0083438,0.469471261,0.087371078,0.219478731,-0.093333912,0.507266006,-0.37010242,0.626721391,-0.217027961,0.298232228,0.044616852,0.108514707,-0.065482746,-0.131128599,0.040078707,-0.267909114,0.129005313,-0.240316182,0.059926581,-0.060853882,-0.002316947,
hq109,,0.063377435,0.092731428,0.073411313,0.156133467,0.020776344,0.022658929,0.750126341,0.008504074,0.471259268,0.098166155,0.236382927,-0.08674803,0.524053664,-0.353665102,0.630435895,-0.192787195,0.299357972,0.056722365,0.114019386,-0.085068563,-0.132038909,0.023638614,-0.297713466,0.147437012,-0.283323824,0.068212793,-0.07732664,-0.006132674,
hq1510,,0.074703918,0.083240014,0.084872145,0.152062437,0.030042694,0.03189745,0.831219333,0.008807563,0.544791531,0.112348964,0.286901957,-0.138434525,0.703810642,-0.55740582,0.902332632,-0.351611946,0.431043483,0.047637236,0.151644344,-0.050488241,-0.227134038,0.189458291,-0.517473971,0.363048083,-0.438844256,0.164317058,-0.095981907,0.015289691,
hq1511,,0.1,0.12,0.095430884,0.149773551,0.034055367,0.035069699,0.80183922,0.008974896,0.545887432,0.129473326,0.268967701,-0.036844219,0.548115622,-0.31857022,0.68775903,-0.159139005,0.333086188,0.1043532,0.139005004,-0.051458191,-0.266824176,0.205518692,-0.542711534,0.335742369,-0.433066338,0.144768225,-0.106974377,0.018248091,
hq158,,0.055625519,0.086325404,0.065283922,0.15356316,0.022291295,0.024667205,0.843215918,0.008455599,0.529833717,0.088914829,0.254953651,-0.147517759,0.653423623,-0.565838898,0.867419622,-0.376645233,0.413613828,0.031499886,0.136729238,-2.06E-02,-0.206927779,0.217179392,-0.483339656,0.368623726,-0.377941505,0.141760163,-0.040322357,-0.002389107,
hq1585,,0.062589259,0.086944187,0.072300411,0.152644985,0.025760257,0.028117326,0.861261302,0.008541504,0.542288152,0.105633907,0.225445528,-0.036710446,0.462183858,-0.273090707,0.562690317,-0.11522346,0.278404826,0.072119102,0.123394894,-0.024227111,-0.258574093,0.281825249,-0.593955953,0.501078055,-0.543134015,0.268217674,-0.116550453,0.040642762,
hq159,,0.064899043,0.084435303,0.074788726,0.15304996,0.026205723,0.02860244,0.84865872,0.008627912,0.540902341,0.100424899,0.27314028,-0.149686089,0.687545551,-0.564598525,0.882194631,-0.361170879,0.42166321,0.038590515,0.145525952,-0.034585124,-0.222294572,0.216958016,-0.524077382,0.394710907,-0.433309009,0.169866852,-0.079063111,0.014201496,
hq159b,,0.064381218,0.085523019,0.074446337,0.151208844,0.026327289,0.028162413,0.84823358,0.008598672,0.540382369,0.10466221,0.235027599,-0.043022537,0.482010493,-0.287229079,0.598850137,-0.140749286,0.291381142,0.093995472,0.125462799,-0.035441154,-0.206852657,0.156474713,-0.407651735,0.247879916,-0.317328612,0.112127178,-0.069176886,0.024530214,
hq2010,,0.1,0.12,0.087103905,0.148440567,0.036544861,0.037603588,0.88894754,0.008963246,0.616881693,0.112704377,0.323936261,-0.18803335,0.822904007,-0.688901413,1.07E+00,-0.453811077,0.524907347,0.033418883,0.180852485,-0.007536811,-0.307278821,0.38610813,-0.767519728,0.640610215,-0.612274461,0.280115008,-0.107827112,0.043066237,
hq2012,,0.1,0.12,0.108199047,0.147334792,0.041773394,0.041591368,0.788644363,0.009354011,0.614536277,0.13580866,0.357978725,-0.185040153,0.890805877,-0.721664352,1.154585375,-0.475794146,0.568639308,0.040218527,0.197254541,-0.039883333,-0.321503363,0.349491582,-0.78635102,0.604337396,-0.628645654,0.255888692,-0.118656827,0.023080643,
hq208,,0.058435132,0.078694578,0.068078023,0.149466855,0.029463708,0.032312048,0.954550279,0.008607204,0.614829846,0.090215677,0.291220026,-0.200523088,0.779497712,-0.695146976,1.018986928,-0.467176438,0.50062928,0.017613243,0.169181654,0.025479444,-0.292148424,0.422483319,-0.751900836,0.681415605,-0.601656805,0.312110528,-0.098694077,0.059046356,
hq209,,0.067458393,0.077006458,0.077188675,0.149000385,0.033006818,0.035190562,0.926624735,0.008776395,0.614985466,0.101388151,0.308885988,-0.200611672,0.815272926,-0.71031342,1.05754938,-0.471378803,0.518759115,0.023969912,0.17533378,0.006666634,-0.292544414,0.391215036,-0.7445722,0.65030962,-0.601708597,0.29309438,-0.100345979,0.049252195,
hq2090sm,,0.067027242,0.078142336,0.076775298,0.148029786,0.032150715,0.034331859,0.928668434,0.008742419,0.612405788,0.103213513,0.292240011,-0.174220907,0.776842713,-0.664023897,0.992774103,-0.38925121,0.435621012,0.082017567,0.149363583,-0.008070467,-0.231645077,0.244613419,-0.523832954,0.415949354,-0.433823992,0.213762714,-0.082972103,0.055062815,
hq2195,,0.1,0.12,0.082864965,0.144588259,0.035646124,0.037699464,0.947937434,0.00893098,0.641976314,0.12995247,0.250962437,-0.072324983,0.684023091,-0.596863723,0.967448249,-0.348134025,0.444440481,0.074188453,0.183986571,0.033885119,-0.334749201,0.380989471,-0.684827496,0.508434667,-0.439175795,0.157192478,-0.036872387,0.062577257,
hq2510,,0.079870129,0.068679951,0.089773614,0.146189238,0.041545289,0.042662047,0.925414966,0.009139545,0.685961953,0.104100515,0.398122257,-0.34542148,1.151779427,-1.103708522,1.501118283,-0.738196541,0.691057659,0.010983556,0.212676734,-0.002728597,-0.260468653,0.313758969,-0.627222537,0.524084248,-0.500622429,0.251242069,-0.06895065,0.059276344,
hq2512,,0.1,0.12,0.110275533,0.14487104,0.045683897,0.045684706,0.812442956,0.0095305,0.687436382,0.12704191,0.427283509,-0.320426113,1.168542915,-1.058570177,1.50705015,-0.693984565,0.695597629,0.035418669,0.221906443,-0.034704646,-0.272485557,0.264505024,-0.620072665,0.460618191,-0.501343904,0.223838056,-0.0855036,0.047995352,
hq258,,0.1,0.12,0.071880378,0.147157328,0.03622539,0.03850939,1.01742378,0.008780666,0.684391039,0.083322975,0.358322194,-0.337095504,1.066143141,-1.048338318,1.390492711,-0.703107579,0.6431445,3.11E-03,0.196371647,0.038339081,-0.271126941,0.403325643,-0.686693448,0.640948491,-0.545141186,0.309916544,-0.067217171,0.07661307,
hq259,,0.1,0.12,0.080482031,0.146638355,0.038998582,0.04065982,0.97403374,0.008951327,0.685542274,0.09339975,0.37910338,-0.342749141,1.109488847,-1.072208619,1.435520146,-0.70759752,0.656812029,0.012792961,0.202104171,0.016045562,-0.259482138,0.345356399,-0.639742585,0.567098183,-0.511040934,0.272507247,-0.064825718,0.068435065,
hq300gd2,,0.1,0.12,0.168353024,0.127143892,0.065678417,0.068828935,0.497032426,0.011240824,0.926553079,0.162629733,0.507410779,-0.235915073,1.292406753,-1.024339311,1.761452111,-0.781226366,0.895697705,0.027457724,0.319293032,0.087641765,-0.594624606,0.766531898,-1.314769347,1.103534858,-1.025432854,0.308499367,-0.168265473,0.297505564,
hq3010,,0.083215728,0.063297975,0.093489236,0.142149846,0.046088831,0.046485993,0.948356706,0.009332929,0.756717518,0.110982998,0.416210669,-0.375278935,1.269193269,-1.270911678,1.733315253,-0.92079651,0.84575219,-0.032466029,0.245668206,0.061181935,-0.393736341,0.607878578,-1.014686011,0.940767866,-0.779647622,0.426206324,-0.105001715,0.094406578,
hq3011,,0.092730309,0.06167839,0.102568762,0.140763602,0.048546188,0.047337466,0.884461897,0.009518581,0.745603957,0.12242798,0.431914904,-0.366323443,1.283874099,-1.252954875,1.731298708,-0.884548325,0.83306579,-0.011163836,0.248994084,0.044093708,-0.393275839,0.554369387,-0.91279659,0.683793182,-0.445743521,0.11153929,0.013743502,0.058653089,
hq3012,,0.1,0.12,0.112818923,0.140504451,0.049934358,0.049290762,0.83135132,0.009725913,0.757550755,0.134326934,0.446717351,-0.358065117,1.298095352,-1.229270092,1.715351757,-0.822629577,0.787726448,0.03291694,0.247581848,0.030155633,-0.411167773,0.574080044,-1.030893343,0.894789074,-0.78408992,0.394644654,-0.116666164,0.079675709,
hq3013,,0.1,0.12,0.123398092,0.140042809,0.051288949,0.0508971,0.773938329,0.009937453,0.75780552,0.145626062,0.463577328,-0.353254537,1.316657603,-1.203867637,1.688167688,-0.753911842,0.753012372,0.062465359,0.251213487,0.015741763,-0.430373893,0.593684163,-1.110027085,0.946664849,-0.818032706,0.377547658,-0.117422638,0.071029098,
hq3014,,0.1,0.12,0.134679856,0.139473172,0.05190828,0.052082416,0.705988004,0.010163122,0.756502491,0.157026579,0.479592821,-0.347893504,1.3444132,-1.217456312,1.743190488,-0.79111741,0.806006625,0.047005222,0.262200863,0.001021646,-0.439290218,0.570629228,-1.107393088,0.930737004,-0.858923401,0.397085748,-0.138617304,0.066246211,
hq3015,,0.1,0.12,0.146566034,0.138519108,0.053329349,0.05355924,0.642918853,0.010396361,0.755853062,0.168083033,0.497960566,-0.349423524,1.38493899,-1.246665952,1.807238053,-0.822987659,0.844490158,0.043186834,0.271228621,-0.016897784,-0.441014806,0.542321449,-1.102520084,0.897004321,-0.854384295,0.376831466,-0.142470715,0.059469362,
hq308,,0.1,0.12,0.076692262,0.144662132,0.040844663,0.043568012,1.057733876,0.008957458,0.754330859,0.088815209,0.382761249,-0.378555026,1.194464889,-1.211580855,1.591618888,-0.82924984,0.736149949,-0.001476832,0.222699691,0.095888736,-0.383215829,0.65187378,-1.006016246,0.988669598,-0.772179672,0.454698235,-0.090076963,0.106575222,
hq309,,0.074486355,0.064630595,0.084779103,0.143127975,0.043403096,0.044483833,0.998826934,0.009135326,0.756366708,0.100032207,0.396173102,-0.362691041,1.196390339,-1.17879546,1.582179564,-0.800026167,0.739116536,0.007624379,0.230727655,0.078610203,-0.38684133,0.624610882,-1.00205446,0.957727507,-0.770921389,0.436286023,-0.094691548,0.100078978,
hq3510,,0.1,0.12,0.09906474,0.139906155,0.051833848,0.05104929,0.956343956,0.009529514,0.825778826,0.108124781,0.44873564,-0.371942047,1.253409156,-1.188069099,1.646898029,-0.798921152,0.781063617,0.035499552,0.256615495,0.085255368,-0.402521503,0.642440842,-1.023301915,0.980794415,-0.78713019,0.457335533,-0.086376178,0.115178739,
hq3512,,0.1,0.12,0.117646308,0.137171045,0.054522104,0.053937708,0.837515321,0.009941689,0.826836106,0.130731786,0.479210599,-0.354789665,1.293928809,-1.187503256,1.708731858,-0.804424602,0.815741708,0.047016207,0.271728371,0.051554504,-0.411016803,0.588097051,-1.011951911,0.916621107,-0.790993797,0.433115857,-0.102398513,0.101633113,
hq3514,,0.1,0.12,0.13815623,0.131393115,0.055624006,0.056216214,0.713703007,0.010300081,0.818185413,0.15822974,0.461249075,-0.238278417,1.1376098,-0.883845436,1.389008724,-0.450265936,0.602885824,0.179406593,0.23643615,-0.000992004,-0.375854022,0.450366022,-0.886001469,0.689349535,-0.632735157,0.297968631,-0.083354803,0.093381755,
hq3518,,0.1,0.12,0.186506876,0.123021066,0.060193403,0.061244126,0.445911228,0.011284844,0.811799627,0.205272425,0.51723035,-0.191755607,1.18241582,-0.808804226,1.410857557,-0.365354155,0.613853784,0.228810011,0.253765944,-0.066102253,-0.396250944,0.35019705,-0.882866022,0.585301274,-0.656736169,0.253339337,-0.120893222,0.072717284,
hq358,,0.1,0.12,0.083102255,0.143333887,0.047398038,0.04848766,1.07126873,0.00916134,0.823661642,0.086076441,0.41558183,-0.386296449,1.220323997,-1.214598741,1.627066366,-0.834663801,0.770995098,0.012942215,0.246559149,0.123923127,-0.405045973,0.714528723,-1.055600233,1.067885692,-0.80805308,0.503111231,-0.079039405,0.129111683,
hq359,,0.1,0.12,0.090776013,0.141510949,0.049526004,0.049410059,1.01060632,0.009340472,0.82546487,0.097046852,0.431581914,-0.374614453,1.22359817,-1.178813562,1.612008291,-0.799578503,0.769000799,0.025917798,0.251593199,0.103734251,-0.40017745,0.671944595,-1.031795312,1.017291845,-0.793435474,0.480382489,-0.083488815,0.122927268,
hsnlf213,,0.1,0.12,0.115331319,0.16299863,0.026401531,0.025943895,0.639039638,0.009373512,0.460156688,0.154344615,0.295466801,-0.184108101,0.967222108,-0.863149087,1.244381569,-0.355441333,0.439434111,0.019594757,0.106685828,0.090808591,-0.722636715,1.160312893,-2.197536184,2.315779263,-2.365665134,1.113377551,-0.549990399,0.042542728,
ht22,,0.044846801,0.095446352,0.048709416,0.161345807,0.024819563,0.027077269,0.643490824,0.007854133,0.420049137,0.113701668,0.183324804,-0.132324186,0.559057128,-0.617461934,0.77551564,-0.475106445,0.344146475,-0.056305239,0.075795864,0.111487273,-0.425508033,0.69399332,-1.027160322,0.987543842,-0.776626616,0.381726233,-0.171330517,0.016716789,
ht23,,0.053727237,0.092046078,0.058336856,0.160035618,0.027433008,0.030618309,0.634461696,0.008049067,0.416288398,0.118380266,0.2280171,-0.144273876,0.617691828,-0.644817223,0.827017121,-0.498600263,0.371972154,-0.055484592,0.082829981,0.072490927,-0.431127537,0.670628904,-1.045237027,0.975393944,-0.795872219,0.371244376,-0.184688079,0.007018771,
isa571,,0.076451349,0.062339342,0.085767902,0.143715426,0.051662384,0.053832911,1.008795666,0.009127558,0.752436659,0.102747309,0.41521994,-0.327964333,1.159252647,-1.199934186,1.60929628,-0.907478525,0.780166452,-0.008712515,0.307292706,0.06131401,-0.123444738,0.216404545,-0.332860412,0.401406668,-0.340530955,0.228033235,-0.082126577,0.047956682,
isa962,,0.1,0.12,0.120301161,0.137765332,0.053453416,0.053859926,0.823891326,0.009851523,0.770223179,0.180020379,0.424599768,-0.2236328,1.077741983,-0.965149947,1.555133102,-0.866489382,0.939680382,-0.117632712,0.337785401,0.090390506,-0.216593682,0.230665332,-0.139636604,0.038607174,0.096618469,-0.110268774,0.102770994,-0.065248871,
jn153,,0.1,0.12,0.251140853,0.108580535,0.118745759,0.126537473,0.158260354,0.013914085,1.303997666,0.241793389,0.78153419,-0.421169107,1.854337607,-1.126517487,1.877127095,-0.940989578,1.088592183,-0.099235446,0.501702776,0.46591108,-1.366339677,2.479359272,-3.429359403,3.558439568,-2.604288947,1.548703723,-0.475038679,0.367510153,
k2,,0.086437844,0.109200299,0.093902754,0.168059167,0.03026791,0.031380027,0.875635145,0.009529004,0.588589037,0.196356053,-0.112221081,0.748738421,-1.10377328,1.826446203,-1.60122926,1.428097947,-0.51190195,0.448328795,0.225880981,-0.028064832,-0.335530106,0.136161385,-0.442272365,0.080313401,-0.270034247,-0.183190951,-0.023274819,0.248206927,
k3311,,0.1,0.12,0.104104421,0.128659276,0.047376771,0.048445164,0.746309014,0.009436307,0.697499449,0.126972704,0.335400903,-0.051343397,0.707334163,-0.404748681,0.867298644,-0.273376861,0.486985585,0.097306959,0.242807655,0.035264305,-0.333431317,0.405534193,-0.668490311,0.523344568,-0.388122442,0.131257468,-0.025124966,-0.017009272,
k3311sm,,0.1,0.12,0.104307681,0.129729892,0.047461121,0.048878279,0.751772405,0.009463908,0.704779032,0.129975312,0.351313476,-0.101736231,0.817096049,-0.558210685,1.024260986,-0.385424973,0.547864453,0.07594442,0.252239234,0.067347894,-0.422004203,0.581906317,-0.918634222,0.795252576,-0.60827749,0.262416562,-0.079141718,-0.005288579,
kc135d,,0.060318198,0.07754654,0.071998372,0.144263431,0.023497012,0.024381711,0.798168498,0.008624973,0.522128885,0.102227543,0.216882943,0.066846317,0.250899653,0.074754814,0.279616139,0.104016697,0.198386961,0.135709685,0.145878112,0.101093381,-0.369591112,0.448284787,-0.710588428,0.462037974,-0.414401409,0.113194826,-0.120408767,-0.039757653,
